date,traffic
25/06/2023 05:00,276.354
25/06/2023 05:15,317.428
25/06/2023 05:30,420.25
25/06/2023 05:45,548.541
25/06/2023 06:00,758.47
25/06/2023 06:15,917.537
25/06/2023 06:30,1083.05
25/06/2023 06:45,1304.54
25/06/2023 07:00,1564.284
25/06/2023 07:15,1775.91
25/06/2023 07:30,2087.518
25/06/2023 07:45,2321.252
25/06/2023 08:00,2659.278
25/06/2023 08:15,2864.362
25/06/2023 08:30,3121.996
25/06/2023 08:45,3386.111
25/06/2023 09:00,3691.701
25/06/2023 09:15,3763.537
25/06/2023 09:30,3977.179
25/06/2023 09:45,4098.57
25/06/2023 10:00,4269.007
25/06/2023 10:15,4296.534
25/06/2023 10:30,4252.926
25/06/2023 10:45,4221.125
25/06/2023 11:00,4270.694
25/06/2023 11:15,4228.093
25/06/2023 11:30,4279.225
25/06/2023 11:45,4163.226
25/06/2023 12:00,4221.404
25/06/2023 12:15,4148.236
25/06/2023 12:30,4101.729
25/06/2023 12:45,3996.367
25/06/2023 13:00,3987.837
25/06/2023 13:15,3904.063
25/06/2023 13:30,3876.053
25/06/2023 13:45,3774.437
25/06/2023 14:00,3699.723
25/06/2023 14:15,3740.471
25/06/2023 14:30,3779.006
25/06/2023 14:45,3762.007
25/06/2023 15:00,3815.615
25/06/2023 15:15,3741.368
25/06/2023 15:30,3776.872
25/06/2023 15:45,3803.069
25/06/2023 16:00,3876.173
25/06/2023 16:15,3947.694
25/06/2023 16:30,3959.992
25/06/2023 16:45,4027.442
25/06/2023 17:00,4097.006
25/06/2023 17:15,4068.233
25/06/2023 17:30,4072.495
25/06/2023 17:45,4050.064
25/06/2023 18:00,4018.208
25/06/2023 18:15,3982.252
25/06/2023 18:30,3968.77
25/06/2023 18:45,4081.043
25/06/2023 19:00,4162.151
25/06/2023 19:15,4154.411
25/06/2023 19:30,4170.16
25/06/2023 19:45,4005.653
25/06/2023 20:00,4030.915
25/06/2023 20:15,3923.693
25/06/2023 20:30,3521.694
25/06/2023 20:45,3229.895
25/06/2023 21:00,2889.865
25/06/2023 21:15,2539.016
25/06/2023 21:30,2210.418
25/06/2023 21:45,1904.922
25/06/2023 22:00,1708.302
25/06/2023 22:15,1453.991
25/06/2023 22:30,1243.176
25/06/2023 22:45,1085.605
25/06/2023 23:00,934.579
25/06/2023 23:15,786.457
25/06/2023 23:30,693.276
25/06/2023 23:45,626.876
26/06/2023 00:00,530.344
26/06/2023 00:15,463.226
26/06/2023 00:30,397.851
26/06/2023 00:45,354.576
26/06/2023 01:00,314.669
26/06/2023 01:15,272.182
26/06/2023 01:30,243.039
26/06/2023 01:45,223.811
26/06/2023 02:00,214.907
26/06/2023 02:15,185.829
26/06/2023 02:30,183.341
26/06/2023 02:45,165.96
26/06/2023 03:00,161.293
26/06/2023 03:15,156.621
26/06/2023 03:30,154.234
26/06/2023 03:45,152.394
26/06/2023 04:00,181.206
26/06/2023 04:15,176.456
26/06/2023 04:30,190.823
26/06/2023 04:45,216.537
26/06/2023 05:00,269.096
26/06/2023 05:15,332.724
26/06/2023 05:30,465.244
26/06/2023 05:45,636.371
26/06/2023 06:00,921.062
26/06/2023 06:15,1139.178
26/06/2023 06:30,1423.677
26/06/2023 06:45,1690.27
26/06/2023 07:00,2098.039
26/06/2023 07:15,2478.06
26/06/2023 07:30,2886.93
26/06/2023 07:45,3250.68
26/06/2023 08:00,3726.817
26/06/2023 08:15,4189.655
26/06/2023 08:30,4730.387
26/06/2023 08:45,5116.176
26/06/2023 09:00,5581.86
26/06/2023 09:15,5884.728
26/06/2023 09:30,6010.589
26/06/2023 09:45,6180.105
26/06/2023 10:00,6279.496
26/06/2023 10:15,6353.644
26/06/2023 10:30,6382.718
26/06/2023 10:45,6354.075
26/06/2023 11:00,6431.942
26/06/2023 11:15,6396.951
26/06/2023 11:30,6401.145
26/06/2023 11:45,6131.247
26/06/2023 12:00,5851.933
26/06/2023 12:15,5581.193
26/06/2023 12:30,5515.89
26/06/2023 12:45,5431.747
26/06/2023 13:00,5688.396
26/06/2023 13:15,5755.762
26/06/2023 13:30,5778.131
26/06/2023 13:45,5781.121
26/06/2023 14:00,5896.266
26/06/2023 14:15,5903.228
26/06/2023 14:30,5899.061
26/06/2023 14:45,5871.637
26/06/2023 15:00,5921.46
26/06/2023 15:15,5931.003
26/06/2023 15:30,5948.647
26/06/2023 15:45,6001.42
26/06/2023 16:00,6111.581
26/06/2023 16:15,6194.111
26/06/2023 16:30,6267.376
26/06/2023 16:45,6244.175
26/06/2023 17:00,6218.074
26/06/2023 17:15,6092.832
26/06/2023 17:30,5911.653
26/06/2023 17:45,5678.847
26/06/2023 18:00,5569.386
26/06/2023 18:15,5449.489
26/06/2023 18:30,5333.209
26/06/2023 18:45,5150.589
26/06/2023 19:00,5057.476
26/06/2023 19:15,5016.241
26/06/2023 19:30,4886.81
26/06/2023 19:45,4726.041
26/06/2023 20:00,4626.38
26/06/2023 20:15,4426.602
26/06/2023 20:30,4049.257
26/06/2023 20:45,3627.053
26/06/2023 21:00,3244.362
26/06/2023 21:15,2850.503
26/06/2023 21:30,2509.371
26/06/2023 21:45,2196.882
26/06/2023 22:00,1928.212
26/06/2023 22:15,1641.436
26/06/2023 22:30,1399.637
26/06/2023 22:45,1198.762
26/06/2023 23:00,992.454
26/06/2023 23:15,819.174
26/06/2023 23:30,714.851
26/06/2023 23:45,592.788
27/06/2023 00:00,537.133
27/06/2023 00:15,454.046
27/06/2023 00:30,406.099
27/06/2023 00:45,350.653
27/06/2023 01:00,321.704
27/06/2023 01:15,271.993
27/06/2023 01:30,250.222
27/06/2023 01:45,225.089
27/06/2023 02:00,205.263
27/06/2023 02:15,203.852
27/06/2023 02:30,188.061
27/06/2023 02:45,186.789
27/06/2023 03:00,179.231
27/06/2023 03:15,163.078
27/06/2023 03:30,161.467
27/06/2023 03:45,174.257
27/06/2023 04:00,180.497
27/06/2023 04:15,186.316
27/06/2023 04:30,204.809
27/06/2023 04:45,232.204
27/06/2023 05:00,293.069
27/06/2023 05:15,356.18
27/06/2023 05:30,478.599
27/06/2023 05:45,643.177
27/06/2023 06:00,936.428
27/06/2023 06:15,1182.824
27/06/2023 06:30,1446.877
27/06/2023 06:45,1703.128
27/06/2023 07:00,2115.972
27/06/2023 07:15,2528.523
27/06/2023 07:30,2896.562
27/06/2023 07:45,3293.226
27/06/2023 08:00,3680.065
27/06/2023 08:15,4212.395
27/06/2023 08:30,4736.51
27/06/2023 08:45,5140.33
27/06/2023 09:00,5583.15
27/06/2023 09:15,5917.823
27/06/2023 09:30,6109.384
27/06/2023 09:45,6219.259
27/06/2023 10:00,6339.857
27/06/2023 10:15,6337.673
27/06/2023 10:30,6332.631
27/06/2023 10:45,6277.152
27/06/2023 11:00,6369.267
27/06/2023 11:15,6379.413
27/06/2023 11:30,6236.728
27/06/2023 11:45,6036.819
27/06/2023 12:00,5754.831
27/06/2023 12:15,5612.502
27/06/2023 12:30,5514.688
27/06/2023 12:45,5345.271
27/06/2023 13:00,5540.342
27/06/2023 13:15,5711.434
27/06/2023 13:30,5831.045
27/06/2023 13:45,5770.166
27/06/2023 14:00,5883.833
27/06/2023 14:15,5837.428
27/06/2023 14:30,5743.649
27/06/2023 14:45,5771.025
27/06/2023 15:00,5881.422
27/06/2023 15:15,5776.813
27/06/2023 15:30,5862.209
27/06/2023 15:45,5922.212
27/06/2023 16:00,6096.033
27/06/2023 16:15,6106.707
27/06/2023 16:30,6075.816
27/06/2023 16:45,6094.002
27/06/2023 17:00,6124.046
27/06/2023 17:15,6021.73
27/06/2023 17:30,5837.975
27/06/2023 17:45,5696.444
27/06/2023 18:00,5616.685
27/06/2023 18:15,5481.63
27/06/2023 18:30,5265.846
27/06/2023 18:45,5142.483
27/06/2023 19:00,5147.638
27/06/2023 19:15,5058.486
27/06/2023 19:30,5030.837
27/06/2023 19:45,4938.341
27/06/2023 20:00,4776.775
27/06/2023 20:15,4594.819
27/06/2023 20:30,4130.419
27/06/2023 20:45,3658.867
27/06/2023 21:00,3265.402
27/06/2023 21:15,2920.306
27/06/2023 21:30,2599.992
27/06/2023 21:45,2276.493
27/06/2023 22:00,2057.862
27/06/2023 22:15,1791.498
27/06/2023 22:30,1568.387
27/06/2023 22:45,1297.074
27/06/2023 23:00,1090.472
27/06/2023 23:15,917.478
27/06/2023 23:30,765.61
27/06/2023 23:45,676.758
28/06/2023 00:00,596.926
28/06/2023 00:15,497.394
28/06/2023 00:30,420.467
28/06/2023 00:45,356.901
28/06/2023 01:00,307.736
28/06/2023 01:15,273.673
28/06/2023 01:30,259.172
28/06/2023 01:45,240.936
28/06/2023 02:00,231.343
28/06/2023 02:15,202.332
28/06/2023 02:30,186.938
28/06/2023 02:45,182.096
28/06/2023 03:00,170.974
28/06/2023 03:15,173.569
28/06/2023 03:30,162.538
28/06/2023 03:45,161.45
28/06/2023 04:00,183.938
28/06/2023 04:15,192.16
28/06/2023 04:30,211.217
28/06/2023 04:45,230.01
28/06/2023 05:00,282.632
28/06/2023 05:15,348.676
28/06/2023 05:30,478.541
28/06/2023 05:45,627.838
28/06/2023 06:00,897.654
28/06/2023 06:15,1174.129
28/06/2023 06:30,1411.65
28/06/2023 06:45,1697.649
28/06/2023 07:00,2103.681
28/06/2023 07:15,2424.848
28/06/2023 07:30,2837.746
28/06/2023 07:45,3222.68
28/06/2023 08:00,3682.26
28/06/2023 08:15,4158.579
28/06/2023 08:30,4668.171
28/06/2023 08:45,5153.8
28/06/2023 09:00,5525.517
28/06/2023 09:15,5862.598
28/06/2023 09:30,6160.948
28/06/2023 09:45,6178.297
28/06/2023 10:00,6307.668
28/06/2023 10:15,6350.692
28/06/2023 10:30,6441.921
28/06/2023 10:45,6442.429
28/06/2023 11:00,6441.617
28/06/2023 11:15,6467.391
28/06/2023 11:30,6309.105
28/06/2023 11:45,6040.619
28/06/2023 12:00,5679.948
28/06/2023 12:15,5592.39
28/06/2023 12:30,5480.154
28/06/2023 12:45,5316.273
28/06/2023 13:00,5569.075
28/06/2023 13:15,5824.68
28/06/2023 13:30,5771.272
28/06/2023 13:45,5768.602
28/06/2023 14:00,5791.671
28/06/2023 14:15,5807.382
28/06/2023 14:30,5803.699
28/06/2023 14:45,5710.505
28/06/2023 15:00,5814.985
28/06/2023 15:15,5878.18
28/06/2023 15:30,5929.02
28/06/2023 15:45,5977.896
28/06/2023 16:00,6110.181
28/06/2023 16:15,6149.905
28/06/2023 16:30,6105.757
28/06/2023 16:45,6075.187
28/06/2023 17:00,6104.595
28/06/2023 17:15,5961.678
28/06/2023 17:30,5903.788
28/06/2023 17:45,5748.747
28/06/2023 18:00,5560.599
28/06/2023 18:15,5413.563
28/06/2023 18:30,5232.142
28/06/2023 18:45,5104.72
28/06/2023 19:00,5042.476
28/06/2023 19:15,5004.671
28/06/2023 19:30,4884.034
28/06/2023 19:45,4684.782
28/06/2023 20:00,4716.861
28/06/2023 20:15,4537.073
28/06/2023 20:30,4143.182
28/06/2023 20:45,3703.478
28/06/2023 21:00,3396.79
28/06/2023 21:15,3039.068
28/06/2023 21:30,2674.318
28/06/2023 21:45,2314.06
28/06/2023 22:00,2009.489
28/06/2023 22:15,1704.129
28/06/2023 22:30,1458.412
28/06/2023 22:45,1214.521
28/06/2023 23:00,1015.306
28/06/2023 23:15,892.958
28/06/2023 23:30,774.5
28/06/2023 23:45,669.12
29/06/2023 00:00,611.562
29/06/2023 00:15,531.629
29/06/2023 00:30,469.994
29/06/2023 00:45,393.348
29/06/2023 01:00,334.051
29/06/2023 01:15,297.159
29/06/2023 01:30,252.056
29/06/2023 01:45,233.347
29/06/2023 02:00,227.939
29/06/2023 02:15,220.201
29/06/2023 02:30,206.12
29/06/2023 02:45,203.559
29/06/2023 03:00,188.937
29/06/2023 03:15,166.14
29/06/2023 03:30,163.83
29/06/2023 03:45,172.637
29/06/2023 04:00,183.96
29/06/2023 04:15,186.654
29/06/2023 04:30,201.892
29/06/2023 04:45,218.169
29/06/2023 05:00,290.822
29/06/2023 05:15,356.219
29/06/2023 05:30,484.849
29/06/2023 05:45,687.491
29/06/2023 06:00,963.107
29/06/2023 06:15,1172.403
29/06/2023 06:30,1496.83
29/06/2023 06:45,1712.913
29/06/2023 07:00,2130.213
29/06/2023 07:15,2477.926
29/06/2023 07:30,2862.158
29/06/2023 07:45,3201.753
29/06/2023 08:00,3674.984
29/06/2023 08:15,4049.419
29/06/2023 08:30,4627.95
29/06/2023 08:45,5077.8
29/06/2023 09:00,5543.637
29/06/2023 09:15,5750.323
29/06/2023 09:30,5896.236
29/06/2023 09:45,6201.194
29/06/2023 10:00,6205.415
29/06/2023 10:15,6249.563
29/06/2023 10:30,6278.611
29/06/2023 10:45,6281.499
29/06/2023 11:00,6294.321
29/06/2023 11:15,6285.617
29/06/2023 11:30,6164.323
29/06/2023 11:45,6015.956
29/06/2023 12:00,5728.361
29/06/2023 12:15,5509.133
29/06/2023 12:30,5400.425
29/06/2023 12:45,5327.029
29/06/2023 13:00,5474.038
29/06/2023 13:15,5590.028
29/06/2023 13:30,5617.508
29/06/2023 13:45,5657.287
29/06/2023 14:00,5819.403
29/06/2023 14:15,5721.332
29/06/2023 14:30,5715.863
29/06/2023 14:45,5746.737
29/06/2023 15:00,5796.791
29/06/2023 15:15,5807.238
29/06/2023 15:30,5799.202
29/06/2023 15:45,5862.507
29/06/2023 16:00,5945.624
29/06/2023 16:15,5865.175
29/06/2023 16:30,5943.571
29/06/2023 16:45,5980.209
29/06/2023 17:00,6032.073
29/06/2023 17:15,6000.54
29/06/2023 17:30,5772.884
29/06/2023 17:45,5535.247
29/06/2023 18:00,5447.094
29/06/2023 18:15,5366.669
29/06/2023 18:30,5213.158
29/06/2023 18:45,5108.543
29/06/2023 19:00,5182.539
29/06/2023 19:15,5154.491
29/06/2023 19:30,5133.181
29/06/2023 19:45,4869.387
29/06/2023 20:00,4778.313
29/06/2023 20:15,4604.76
29/06/2023 20:30,4111.717
29/06/2023 20:45,3671.608
29/06/2023 21:00,3245.789
29/06/2023 21:15,2935.082
29/06/2023 21:30,2587.056
29/06/2023 21:45,2335.422
29/06/2023 22:00,2051.528
29/06/2023 22:15,1762.635
29/06/2023 22:30,1551.996
29/06/2023 22:45,1307.44
29/06/2023 23:00,1103.423
29/06/2023 23:15,926.356
29/06/2023 23:30,777.952
29/06/2023 23:45,698.35
30/06/2023 00:00,602.596
30/06/2023 00:15,521.496
30/06/2023 00:30,460.182
30/06/2023 00:45,391.23
30/06/2023 01:00,339.413
30/06/2023 01:15,305.386
30/06/2023 01:30,288.414
30/06/2023 01:45,249.617
30/06/2023 02:00,230.138
30/06/2023 02:15,208.634
30/06/2023 02:30,192.301
30/06/2023 02:45,185.167
30/06/2023 03:00,183.673
30/06/2023 03:15,161.98
30/06/2023 03:30,167.144
30/06/2023 03:45,166.979
30/06/2023 04:00,173.614
30/06/2023 04:15,174.686
30/06/2023 04:30,206.867
30/06/2023 04:45,231.88
30/06/2023 05:00,281.357
30/06/2023 05:15,332.146
30/06/2023 05:30,470.382
30/06/2023 05:45,656.41
30/06/2023 06:00,957.49
30/06/2023 06:15,1191.829
30/06/2023 06:30,1454.412
30/06/2023 06:45,1815.298
30/06/2023 07:00,2236.811
30/06/2023 07:15,2658.952
30/06/2023 07:30,3033.496
30/06/2023 07:45,3375.564
30/06/2023 08:00,3854.17
30/06/2023 08:15,4301.482
30/06/2023 08:30,4844.186
30/06/2023 08:45,5166.716
30/06/2023 09:00,5634.356
30/06/2023 09:15,5940.158
30/06/2023 09:30,6184.854
30/06/2023 09:45,6257.132
30/06/2023 10:00,6341.94
30/06/2023 10:15,6410.639
30/06/2023 10:30,6435.897
30/06/2023 10:45,6504.18
30/06/2023 11:00,6499.33
30/06/2023 11:15,6412.173
30/06/2023 11:30,6353.368
30/06/2023 11:45,6205.18
30/06/2023 12:00,5903.76
30/06/2023 12:15,5741.448
30/06/2023 12:30,5659.805
30/06/2023 12:45,5508.077
30/06/2023 13:00,5612.026
30/06/2023 13:15,5794.227
30/06/2023 13:30,5915.489
30/06/2023 13:45,5966.668
30/06/2023 14:00,5926.783
30/06/2023 14:15,6035.613
30/06/2023 14:30,5984.494
30/06/2023 14:45,6008.461
30/06/2023 15:00,6091.106
30/06/2023 15:15,6215.412
30/06/2023 15:30,6242.726
30/06/2023 15:45,6229.388
30/06/2023 16:00,6290.239
30/06/2023 16:15,6328.757
30/06/2023 16:30,6348.372
30/06/2023 16:45,6283.54
30/06/2023 17:00,6345.571
30/06/2023 17:15,6287.36
30/06/2023 17:30,6107.645
30/06/2023 17:45,5929.909
30/06/2023 18:00,5772.071
30/06/2023 18:15,5692.029
30/06/2023 18:30,5479.081
30/06/2023 18:45,5318.041
30/06/2023 19:00,5288.721
30/06/2023 19:15,5236.429
30/06/2023 19:30,5149.222
30/06/2023 19:45,4950.319
30/06/2023 20:00,4842.889
30/06/2023 20:15,4590.369
30/06/2023 20:30,4197.836
30/06/2023 20:45,3805.705
30/06/2023 21:00,3491.371
30/06/2023 21:15,3131.719
30/06/2023 21:30,2740.833
30/06/2023 21:45,2419.829
30/06/2023 22:00,2086.908
30/06/2023 22:15,1785.223
30/06/2023 22:30,1541.644
30/06/2023 22:45,1328.418
30/06/2023 23:00,1162.131
30/06/2023 23:15,1024.727
30/06/2023 23:30,820.797
30/06/2023 23:45,710.709
01/07/2023 00:00,641.043
01/07/2023 00:15,568.542
01/07/2023 00:30,483.787
01/07/2023 00:45,410.517
01/07/2023 01:00,363.29
01/07/2023 01:15,332.726
01/07/2023 01:30,301.697
01/07/2023 01:45,289.857
01/07/2023 02:00,266.839
01/07/2023 02:15,238.396
01/07/2023 02:30,220.116
01/07/2023 02:45,204.423
01/07/2023 03:00,198.79
01/07/2023 03:15,186.061
01/07/2023 03:30,183.594
01/07/2023 03:45,188.268
01/07/2023 04:00,203.599
01/07/2023 04:15,201.849
01/07/2023 04:30,215.577
01/07/2023 04:45,247.664
01/07/2023 05:00,299.108
01/07/2023 05:15,356.304
01/07/2023 05:30,457.511
01/07/2023 05:45,632.92
01/07/2023 06:00,847.151
01/07/2023 06:15,1131.353
01/07/2023 06:30,1353.147
01/07/2023 06:45,1599.264
01/07/2023 07:00,1932.72
01/07/2023 07:15,2188.25
01/07/2023 07:30,2556.951
01/07/2023 07:45,2882.814
01/07/2023 08:00,3352.499
01/07/2023 08:15,3671.989
01/07/2023 08:30,4029.715
01/07/2023 08:45,4364.799
01/07/2023 09:00,4732.257
01/07/2023 09:15,4994.887
01/07/2023 09:30,5168.597
01/07/2023 09:45,5320.609
01/07/2023 10:00,5532.72
01/07/2023 10:15,5466.444
01/07/2023 10:30,5529.4
01/07/2023 10:45,5538.916
01/07/2023 11:00,5478.176
01/07/2023 11:15,5561.375
01/07/2023 11:30,5416.355
01/07/2023 11:45,5329.033
01/07/2023 12:00,5331.599
01/07/2023 12:15,5215.591
01/07/2023 12:30,5112.968
01/07/2023 12:45,5038.772
01/07/2023 13:00,4949.047
01/07/2023 13:15,4837.056
01/07/2023 13:30,4755.916
01/07/2023 13:45,4696.492
01/07/2023 14:00,4637.276
01/07/2023 14:15,4658.768
01/07/2023 14:30,4598.789
01/07/2023 14:45,4589.802
01/07/2023 15:00,4596.964
01/07/2023 15:15,4440.638
01/07/2023 15:30,4232.56
01/07/2023 15:45,5428.793
01/07/2023 16:00,5784.349
01/07/2023 16:15,5531.602
01/07/2023 16:30,5280.313
01/07/2023 16:45,5177.299
01/07/2023 17:00,5153.934
01/07/2023 17:15,5045.271
01/07/2023 17:30,4969.671
01/07/2023 17:45,4879.459
01/07/2023 18:00,4795.487
01/07/2023 18:15,4745.408
01/07/2023 18:30,4699.22
01/07/2023 18:45,4693.577
01/07/2023 19:00,4685.334
01/07/2023 19:15,4706.042
01/07/2023 19:30,4556.799
01/07/2023 19:45,4380.076
01/07/2023 20:00,4234.959
01/07/2023 20:15,3960.87
01/07/2023 20:30,3605.975
01/07/2023 20:45,3354.834
01/07/2023 21:00,3038.194
01/07/2023 21:15,2678.065
01/07/2023 21:30,2320.631
01/07/2023 21:45,2054.522
01/07/2023 22:00,1895.486
01/07/2023 22:15,1704.781
01/07/2023 22:30,1487.115
01/07/2023 22:45,1255.334
01/07/2023 23:00,1081.091
01/07/2023 23:15,940.449
01/07/2023 23:30,818.794
01/07/2023 23:45,721.308
02/07/2023 00:00,646.918
02/07/2023 00:15,577.091
02/07/2023 00:30,512.747
02/07/2023 00:45,442.476
02/07/2023 01:00,402.612
02/07/2023 01:15,341.417
02/07/2023 01:30,318.009
02/07/2023 01:45,296.263
02/07/2023 02:00,269.513
02/07/2023 02:15,237.653
02/07/2023 02:30,211.451
02/07/2023 02:45,205.644
02/07/2023 03:00,203.61
02/07/2023 03:15,197.581
02/07/2023 03:30,192.984
02/07/2023 03:45,180.781
02/07/2023 04:00,186.454
02/07/2023 04:15,189.062
02/07/2023 04:30,207.183
02/07/2023 04:45,226.349
02/07/2023 05:00,266.457
02/07/2023 05:15,319.11
02/07/2023 05:30,428.956
02/07/2023 05:45,587.868
02/07/2023 06:00,785.239
02/07/2023 06:15,989.878
02/07/2023 06:30,1189.635
02/07/2023 06:45,1409.512
02/07/2023 07:00,1702.424
02/07/2023 07:15,1965.592
02/07/2023 07:30,2229.022
02/07/2023 07:45,2462.415
02/07/2023 08:00,2817.249
02/07/2023 08:15,3132.916
02/07/2023 08:30,3381.45
02/07/2023 08:45,3601.868
02/07/2023 09:00,3875.326
02/07/2023 09:15,3999.779
02/07/2023 09:30,4160.85
02/07/2023 09:45,4237.436
02/07/2023 10:00,4420.912
02/07/2023 10:15,4469.639
02/07/2023 10:30,4466.104
02/07/2023 10:45,4430.735
02/07/2023 11:00,4547.768
02/07/2023 11:15,4438.352
02/07/2023 11:30,4482.793
02/07/2023 11:45,4432.507
02/07/2023 12:00,4497.756
02/07/2023 12:15,4438.29
02/07/2023 12:30,4372.173
02/07/2023 12:45,4250.133
02/07/2023 13:00,4138.381
02/07/2023 13:15,4090.161
02/07/2023 13:30,4026.77
02/07/2023 13:45,4021.707
02/07/2023 14:00,3952.294
02/07/2023 14:15,3973.571
02/07/2023 14:30,3912.878
02/07/2023 14:45,3909.776
02/07/2023 15:00,3961.997
02/07/2023 15:15,3974.307
02/07/2023 15:30,3933.727
02/07/2023 15:45,3990.496
02/07/2023 16:00,4072.064
02/07/2023 16:15,4099.942
02/07/2023 16:30,4047.735
02/07/2023 16:45,4061.237
02/07/2023 17:00,4292.829
02/07/2023 17:15,4293.349
02/07/2023 17:30,4285.041
02/07/2023 17:45,4177.891
02/07/2023 18:00,4200.248
02/07/2023 18:15,4136.926
02/07/2023 18:30,4136.036
02/07/2023 18:45,4157.722
02/07/2023 19:00,4343.708
02/07/2023 19:15,4278.316
02/07/2023 19:30,4197.37
02/07/2023 19:45,4097.253
02/07/2023 20:00,4007.317
02/07/2023 20:15,3765.63
02/07/2023 20:30,3369.314
02/07/2023 20:45,3117.813
02/07/2023 21:00,2781.017
02/07/2023 21:15,2461.638
02/07/2023 21:30,2184.161
02/07/2023 21:45,1929.448
02/07/2023 22:00,1698.63
02/07/2023 22:15,1445.573
02/07/2023 22:30,1299.713
02/07/2023 22:45,1114.388
02/07/2023 23:00,966.106
02/07/2023 23:15,818.151
02/07/2023 23:30,702.068
02/07/2023 23:45,604.56
03/07/2023 00:00,524.929
03/07/2023 00:15,449.927
03/07/2023 00:30,388.436
03/07/2023 00:45,329.329
03/07/2023 01:00,313.619
03/07/2023 01:15,249.79
03/07/2023 01:30,222.781
03/07/2023 01:45,197.569
03/07/2023 02:00,192.346
03/07/2023 02:15,188.752
03/07/2023 02:30,170.999
03/07/2023 02:45,161.586
03/07/2023 03:00,160.114
03/07/2023 03:15,154.174
03/07/2023 03:30,152.602
03/07/2023 03:45,161.734
03/07/2023 04:00,173.366
03/07/2023 04:15,189.072
03/07/2023 04:30,194.119
03/07/2023 04:45,222.301
03/07/2023 05:00,281.47
03/07/2023 05:15,343.292
03/07/2023 05:30,452.343
03/07/2023 05:45,638.508
03/07/2023 06:00,928.907
03/07/2023 06:15,1168.123
03/07/2023 06:30,1447.033
03/07/2023 06:45,1761.012
03/07/2023 07:00,2132.037
03/07/2023 07:15,2476.143
03/07/2023 07:30,2950.247
03/07/2023 07:45,3328.267
03/07/2023 08:00,3791.626
03/07/2023 08:15,4278.865
03/07/2023 08:30,4829.077
03/07/2023 08:45,5204.489
03/07/2023 09:00,5611.334
03/07/2023 09:15,5890.591
03/07/2023 09:30,6140.552
03/07/2023 09:45,6232.997
03/07/2023 10:00,6442.241
03/07/2023 10:15,6546.976
03/07/2023 10:30,6430.062
03/07/2023 10:45,6417.508
03/07/2023 11:00,6427.767
03/07/2023 11:15,6506.302
03/07/2023 11:30,6408.341
03/07/2023 11:45,6138.209
03/07/2023 12:00,5975.495
03/07/2023 12:15,5793.444
03/07/2023 12:30,5685.769
03/07/2023 12:45,5615.299
03/07/2023 13:00,5717.051
03/07/2023 13:15,5876.041
03/07/2023 13:30,5911.068
03/07/2023 13:45,5886.573
03/07/2023 14:00,5909.63
03/07/2023 14:15,5907.258
03/07/2023 14:30,6054.373
03/07/2023 14:45,5860.001
03/07/2023 15:00,6009.45
03/07/2023 15:15,6078.199
03/07/2023 15:30,6131.217
03/07/2023 15:45,6196.318
03/07/2023 16:00,6305.36
03/07/2023 16:15,6287.563
03/07/2023 16:30,6377.658
03/07/2023 16:45,6260.088
03/07/2023 17:00,6220.158
03/07/2023 17:15,6111.459
03/07/2023 17:30,6028.845
03/07/2023 17:45,5955.339
03/07/2023 18:00,5747.759
03/07/2023 18:15,5556.388
03/07/2023 18:30,5352.412
03/07/2023 18:45,5220.733
03/07/2023 19:00,5243.541
03/07/2023 19:15,5169.996
03/07/2023 19:30,4988.718
03/07/2023 19:45,4731.096
03/07/2023 20:00,4660.247
03/07/2023 20:15,4426.297
03/07/2023 20:30,4094.099
03/07/2023 20:45,3635.962
03/07/2023 21:00,3341.437
03/07/2023 21:15,2954.68
03/07/2023 21:30,2623.463
03/07/2023 21:45,2225.103
03/07/2023 22:00,1996.098
03/07/2023 22:15,1777.849
03/07/2023 22:30,1516.968
03/07/2023 22:45,1257.784
03/07/2023 23:00,1076.092
03/07/2023 23:15,885.228
03/07/2023 23:30,748.837
03/07/2023 23:45,644.918
04/07/2023 00:00,567.357
04/07/2023 00:15,484.319
04/07/2023 00:30,404.187
04/07/2023 00:45,356.882
04/07/2023 01:00,322.126
04/07/2023 01:15,297.051
04/07/2023 01:30,268.974
04/07/2023 01:45,256.993
04/07/2023 02:00,206.359
04/07/2023 02:15,191.907
04/07/2023 02:30,185.922
04/07/2023 02:45,167.642
04/07/2023 03:00,174.742
04/07/2023 03:15,161.208
04/07/2023 03:30,165.401
04/07/2023 03:45,166.584
04/07/2023 04:00,178.676
04/07/2023 04:15,197.837
04/07/2023 04:30,207.251
04/07/2023 04:45,218.377
04/07/2023 05:00,268.384
04/07/2023 05:15,323.362
04/07/2023 05:30,435.423
04/07/2023 05:45,611.544
04/07/2023 06:00,898.27
04/07/2023 06:15,1135.528
04/07/2023 06:30,1415.773
04/07/2023 06:45,1693.204
04/07/2023 07:00,2060.809
04/07/2023 07:15,2465.103
04/07/2023 07:30,2880.645
04/07/2023 07:45,3237.34
04/07/2023 08:00,3657.05
04/07/2023 08:15,4128.248
04/07/2023 08:30,4736.792
04/07/2023 08:45,5098.284
04/07/2023 09:00,5433.885
04/07/2023 09:15,5766.761
04/07/2023 09:30,5991.254
04/07/2023 09:45,6187.847
04/07/2023 10:00,6430.554
04/07/2023 10:15,6352.189
04/07/2023 10:30,6361.969
04/07/2023 10:45,6309.566
04/07/2023 11:00,6340.904
04/07/2023 11:15,6342.411
